id,selectedchoice,cost,orca_5,orca_10,orca_15,whale_50,whale_75,whale_100,otter_25,otter_50,otter_75,vessel_nc,vessel_mc,time_2,time_4,time_6,glacier_yes,grp,ana_otter_25,ana_otter_50,ana_otter_75,ana_orca_5,ana_orca_10,ana_orca_15,ana_glacier_yes,ana_cost_cost,ana_whale_50,ana_whale_75,ana_whale_100,ana_time_2,ana_time_4,ana_time_6,ana_vessel_nc,ana_vessel_mc
614,1,150,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,16141,0,0,0,1,0,0,1,150,0,0,1,1,0,0,1,0
614,0,100,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16141,0,0,0,0,1,0,0,100,1,0,0,0,1,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0,300,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,26141,1,0,0,0,0,0,1,300,0,0,0,0,1,0,0,1
614,0,200,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,26141,0,0,1,0,0,1,1,200,0,1,0,0,1,0,0,0
614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0,150,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,36141,1,0,0,1,0,0,0,150,0,1,0,0,0,1,0,0
614,0,250,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,36141,1,0,0,0,0,0,0,250,0,1,0,0,1,0,1,0
614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0,300,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,46141,0,0,1,0,0,0,0,300,0,1,0,0,0,1,0,0
614,1,200,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,46141,0,0,0,0,0,1,1,200,1,0,0,0,0,1,1,0
614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0,200,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56141,1,0,0,1,0,0,0,200,0,0,0,0,1,0,0,0
614,1,150,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,56141,0,0,1,0,1,0,0,150,0,0,1,0,0,1,0,1
614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0,100,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,66141,0,0,0,1,0,0,0,100,0,0,1,0,0,1,1,0
614,0,150,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,66141,0,0,0,1,0,0,1,150,0,0,1,0,1,0,0,0
614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0,300,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,76141,1,0,0,0,1,0,1,300,1,0,0,0,0,1,1,0
614,0,200,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,76141,0,0,0,0,0,1,0,200,0,0,0,0,0,1,0,1
614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0,100,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,86141,1,0,0,0,0,1,1,100,0,0,1,0,1,0,0,1
614,0,150,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,86141,0,1,0,0,1,0,1,150,0,0,0,0,0,1,0,0
614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0,250,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,96141,0,1,0,0,1,0,0,250,0,1,0,1,0,0,0,0
614,0,100,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,96141,0,0,1,0,0,0,1,100,0,0,1,1,0,0,1,0
614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
615,0,200,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,286154,0,0,0,0,0,1,0,200,0,0,0,0,0,0,0,0
615,1,250,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,286154,0,1,0,0,0,0,0,250,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,286154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1,250,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,296154,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0
615,0,300,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,296154,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,296154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,200,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,306154,0,1,0,0,1,0,0,200,0,0,0,0,0,0,0,0
615,1,100,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,306154,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,306154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,100,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,316154,0,1,0,1,0,0,0,100,0,0,0,0,0,0,0,0
615,1,200,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,316154,1,0,0,0,1,0,0,200,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,316154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1,250,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,326154,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0
615,0,150,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,326154,0,1,0,0,0,0,0,150,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,326154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,250,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,336154,0,0,0,0,0,1,0,250,0,0,0,0,0,0,0,0
615,1,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,336154,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,336154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,300,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,346154,1,0,0,0,0,1,0,300,0,0,0,0,0,0,0,0
615,1,200,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,346154,0,1,0,1,0,0,0,200,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,346154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1,200,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,356154,0,0,1,0,0,0,0,200,0,0,0,0,0,0,0,0
615,0,300,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,356154,0,1,0,1,0,0,0,300,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,356154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,150,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,366154,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0
615,1,300,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,366154,0,0,1,0,0,0,0,300,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,366154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,200,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,286164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,1,250,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,286164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,286164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,1,250,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,296164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
616,0,300,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,296164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,296164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,1,200,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,306164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,100,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,306164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,306164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,0,100,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,316164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,1,200,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,316164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,316164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,1,250,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,326164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,150,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,326164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,326164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,0,250,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,336164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,1,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,336164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,336164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,0,300,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,346164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616,1,200,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,346164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,346164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,1,200,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,356164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
616,0,300,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,356164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,0,150,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,366164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616,0,300,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,366164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,366164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,150,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,196173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,1,200,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,196173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,196173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,1,150,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,206173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,300,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,206173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,206173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,100,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,216173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,150,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,216173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,216173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,1,150,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,226173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,300,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,226173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,226173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,250,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,236173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
617,1,200,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,236173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,236173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,300,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,246173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,250,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,246173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,246173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,1,100,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,256173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,200,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,256173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,300,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,266173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
617,1,250,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,266173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,266173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,1,250,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,276173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0,300,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,276173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,276173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,0,150,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,16201,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
620,1,100,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16201,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,300,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,26201,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
620,1,200,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,26201,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1,150,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,36201,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
620,0,250,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,36201,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,300,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,46201,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
620,1,200,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,46201,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1,200,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56201,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
620,0,150,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,56201,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1,100,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,66201,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
620,0,150,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,66201,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,300,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,76201,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
620,1,200,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,76201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,100,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,86201,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
620,1,150,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,86201,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,250,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,96201,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
620,1,100,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,96201,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,200,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,286224,0,0,0,0,0,1,0,200,0,0,0,1,0,0,0,0
622,1,250,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,286224,0,1,0,0,0,0,0,250,0,0,0,0,0,1,0,0
622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,286224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1,250,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,296224,0,0,1,1,0,0,0,250,0,0,0,0,1,0,0,0
622,0,300,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,296224,0,0,0,0,0,0,0,300,0,0,0,0,0,1,0,0
622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,296224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,200,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,306224,0,1,0,0,1,0,0,200,0,0,0,0,0,1,0,0
622,1,100,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,306224,0,0,1,0,0,0,0,100,0,0,0,0,0,1,0,0
622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,306224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1,100,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,316224,0,1,0,1,0,0,0,100,0,0,0,1,0,0,0,0
622,0,200,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,316224,1,0,0,0,1,0,0,200,0,0,0,1,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,316224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,250,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,326224,0,0,1,1,0,0,0,250,0,0,0,1,0,0,0,0
622,0,150,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,326224,0,1,0,0,0,0,0,150,0,0,0,1,0,0,0,0
622,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,326224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1,250,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,336224,0,0,0,0,0,1,0,250,0,0,0,0,1,0,0,0
622,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,336224,0,0,0,0,1,0,0,100,0,0,0,1,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,336224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,300,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,346224,1,0,0,0,0,1,0,300,0,0,0,1,0,0,0,0
622,1,200,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,346224,0,1,0,1,0,0,0,200,0,0,0,0,1,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,346224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1,200,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,356224,0,0,1,0,0,0,0,200,0,0,0,0,0,1,0,0
622,0,300,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,356224,0,1,0,1,0,0,0,300,0,0,0,0,1,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,356224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,150,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,366224,0,0,0,0,0,0,0,150,0,0,0,1,0,0,0,0
622,0,300,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,366224,0,0,1,0,0,0,0,300,0,0,0,0,1,0,0,0
622,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,366224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,1,150,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,16231,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
623,0,100,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16231,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,0,300,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,26231,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
623,1,200,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,26231,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,1,150,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,36231,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
623,0,250,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,36231,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,0,300,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,46231,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
623,0,200,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,46231,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
623,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,0,200,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56231,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
623,1,150,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,56231,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,0,100,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,66231,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
623,1,150,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,66231,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,0,300,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,76231,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
623,1,200,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,76231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,1,100,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,86231,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
623,0,150,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,86231,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,0,250,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,96231,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
623,1,100,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,96231,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,1,150,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,16241,0,0,0,1,0,0,1,150,0,0,1,1,0,0,1,0
624,0,100,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16241,0,0,0,0,1,0,0,100,1,0,0,0,1,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,0,300,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,26241,1,0,0,0,0,0,1,300,0,0,0,0,1,0,0,1
624,1,200,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,26241,0,0,1,0,0,1,1,200,0,1,0,0,1,0,0,0
